id,residential_gfa,commercial_gfa,civic_gfa,other_gfa,site_coverage,max_height
kml_93854,65625.1443037,0,0,0,0.7,100
kml_93789,183356.202833,0,0,0,0.7,100
kml_93856,51316.2618381,0,0,0,0.7,100
